mapa\referencja,1,2,3,4,5,6,7
1,255,5,6,0,3,0,0
2,10,71,2,0,42,6,0
3,3,2,79,0,4,0,0
4,3,7,1,71,0,1,10
5,0,8,3,0,30,0,0
6,0,1,1,0,4,82,0
7,53,1,4,8,0,0,71
