mapa\referencja,1,2,3,4,5,6,7
1,232,7,5,0,6,0,0
2,2,73,2,0,43,5,0
3,3,1,77,0,5,0,0
4,6,9,1,67,0,1,2
5,0,3,3,0,26,0,0
6,0,1,1,0,3,83,0
7,81,1,7,12,0,0,79
