mapa\referencja,1,2,3,4,5,6,7
1,30,0,0,0,0,0,0
2,2,22,0,0,2,0,1
3,180,2,94,3,9,16,11
4,3,2,0,70,0,0,35
5,43,69,2,6,72,1,7
6,0,0,0,0,0,72,0
7,66,0,0,0,0,0,27
