mapa\referencja,1,2,3,4,5,6,7
1,276,3,11,0,11,0,0
2,2,76,0,0,13,0,0
3,7,0,77,0,14,2,0
4,0,2,0,72,0,0,6
5,0,9,7,0,42,0,0
6,0,1,0,0,3,86,0
7,39,4,1,7,0,1,75
