mapa\referencja,1,2,3,4,5,6,7
1,30,0,0,0,0,0,0
2,2,23,0,0,2,0,3
3,177,1,92,4,6,13,16
4,0,1,0,68,0,0,15
5,54,70,4,5,75,5,2
6,0,0,0,0,0,71,0
7,61,0,0,2,0,0,45
