mapa\referencja,1,2,3,4,5,6,7
1,108,0,0,0,0,1,0
2,6,57,1,2,9,0,0
3,35,3,69,0,4,0,0
4,0,3,1,71,4,1,26
5,142,31,25,0,66,6,3
6,0,0,0,0,0,80,0
7,33,1,0,6,0,1,52
