mapa\referencja,1,2,3,4,5,6,7
1,266,3,13,0,11,0,0
2,2,77,0,0,14,0,0
3,5,0,75,0,11,3,0
4,0,1,0,71,0,0,6
5,0,9,7,0,43,0,0
6,0,1,0,0,4,85,0
7,51,4,1,8,0,1,75
