mapa\referencja,1,2,3,4,5,6,7
1,257,2,10,0,8,0,0
2,2,69,1,1,14,0,0
3,4,0,83,0,2,0,0
4,0,6,0,70,0,1,16
5,0,12,0,0,57,0,0
6,0,1,0,0,2,88,0
7,61,5,2,8,0,0,65
