mapa\referencja,1,2,3,4,5,6,7
1,1,0,0,0,0,0,0
2,28,53,1,2,8,0,0
3,8,0,77,0,2,0,0
4,0,1,0,69,0,0,26
5,186,32,16,1,73,8,0
6,0,1,0,0,0,80,0
7,101,8,2,7,0,1,55
