mapa\referencja,1,2,3,4,5,6,7
1,86,0,0,0,0,0,0
2,2,41,2,0,11,0,0
3,73,8,88,0,3,14,1
4,0,1,0,70,0,0,17
5,107,43,4,1,69,1,0
6,0,0,0,0,0,74,0
7,56,2,2,8,0,0,63
