mapa\referencja,1,2,3,4,5,6,7
1,243,1,7,0,3,0,0
2,11,78,2,0,16,0,0
3,6,0,73,0,3,0,0
4,0,2,0,71,0,0,6
5,0,8,10,0,61,2,0
6,0,1,0,0,0,86,0
7,64,5,4,8,0,1,75
