mapa\referencja,1,2,3,4,5,6,7
1,30,0,0,0,0,0,0
2,2,27,0,0,2,0,3
3,183,3,94,4,9,14,11
4,7,2,0,70,0,0,38
5,41,63,2,5,72,1,2
6,0,0,0,0,0,74,0
7,61,0,0,0,0,0,27
