mapa\referencja,1,2,3,4,5,6,7
1,263,4,6,0,15,0,0
2,9,66,2,0,20,0,0
3,4,0,69,0,4,0,0
4,0,5,0,70,0,1,9
5,6,15,18,0,40,0,0
6,0,1,0,0,4,88,0
7,42,4,1,9,0,0,72
