mapa\referencja,1,2,3,4,5,6,7
1,0,0,0,0,0,0,0
2,96,58,10,0,11,0,0
3,0,0,67,0,4,0,0
4,0,2,0,71,1,0,18
5,2,15,15,0,43,0,0
6,0,0,1,0,0,84,0
7,226,20,3,8,24,5,63
