mapa\referencja,1,2,3,4,5,6,7
1,259,2,5,0,5,0,0
2,1,74,1,0,14,0,0
3,12,0,78,0,1,0,0
4,0,2,0,70,0,0,5
5,1,10,11,0,63,1,0
6,0,1,0,0,0,87,0
7,51,6,1,9,0,1,76
