mapa\referencja,1,2,3,4,5,6,7
1,246,3,7,0,24,3,0
2,8,73,4,0,25,0,0
3,5,0,71,0,4,0,0
4,0,6,0,70,0,0,5
5,0,4,10,0,30,0,0
6,0,1,0,0,0,85,0
7,65,8,4,9,0,1,76
