mapa\referencja,1,2,3,4,5,6,7
1,257,1,11,0,3,0,0
2,0,27,2,0,10,0,0
3,5,1,67,0,4,0,0
4,1,11,0,69,2,1,9
5,2,47,13,0,60,0,0
6,0,1,0,0,4,88,0
7,59,7,3,10,0,0,72
