mapa\referencja,1,2,3,4,5,6,7
1,35,0,0,0,0,0,0
2,1,27,0,0,2,0,2
3,172,5,94,7,8,16,15
4,2,2,0,71,0,0,36
5,53,61,2,1,73,1,0
6,0,0,0,0,0,72,0
7,61,0,0,0,0,0,28
