mapa\referencja,1,2,3,4,5,6,7
1,5,0,5,0,0,0,0
2,15,53,0,0,6,0,0
3,57,11,75,4,13,8,15
4,1,0,0,64,0,0,24
5,105,28,11,7,62,1,0
6,28,3,1,4,2,80,0
7,113,0,4,0,0,0,42
