mapa\referencja,1,2,3,4,5,6,7
1,117,0,5,0,0,0,0
2,18,58,2,0,8,0,2
3,44,3,69,1,6,0,6
4,0,2,1,77,0,0,28
5,119,31,19,0,69,6,1
6,0,0,0,0,0,81,0
7,26,1,0,1,0,2,44
