mapa\referencja,1,2,3,4,5,6,7
1,4,0,0,0,0,0,0
2,29,44,1,0,7,0,0
3,122,21,74,0,22,8,4
4,1,0,2,66,0,0,19
5,28,26,15,0,52,1,0
6,0,2,0,0,1,80,0
7,140,2,4,13,1,0,58
