mapa\referencja,1,2,3,4,5,6,7
1,233,3,6,0,25,3,0
2,14,82,4,0,24,0,0
3,4,0,72,0,4,0,0
4,0,2,0,70,0,0,4
5,0,4,10,0,30,0,0
6,0,1,0,0,0,85,0
7,73,3,4,9,0,1,77
