mapa\referencja,1,2,3,4,5,6,7
1,39,0,0,0,0,0,0
2,1,28,0,0,2,0,2
3,165,5,94,6,8,16,14
4,2,2,0,72,0,0,38
5,53,60,2,1,73,1,1
6,0,0,0,0,0,72,0
7,64,0,0,0,0,0,26
