mapa\referencja,1,2,3,4,5,6,7
1,267,2,13,0,11,0,0
2,1,75,0,0,13,0,0
3,4,0,75,0,11,6,0
4,0,2,0,73,0,0,6
5,0,10,7,0,45,0,0
6,0,2,0,0,3,82,0
7,52,4,1,6,0,1,75
