mapa\referencja,1,2,3,4,5,6,7
1,259,4,11,0,30,2,0
2,4,65,4,0,18,0,0
3,4,0,66,0,4,0,0
4,0,7,0,69,0,1,7
5,1,11,12,0,31,0,0
6,0,1,0,0,0,86,0
7,56,7,3,10,0,0,74
