mapa\referencja,1,2,3,4,5,6,7
1,278,4,7,1,6,0,0
2,1,66,0,0,8,0,0
3,19,3,88,0,4,2,0
4,1,2,0,74,0,0,32
5,0,15,0,0,39,1,0
6,0,5,0,0,26,86,0
7,25,0,1,4,0,0,49
