mapa\referencja,1,2,3,4,5,6,7
1,255,10,3,0,1,0,0
2,2,48,2,0,48,6,0
3,19,3,78,0,2,0,0
4,22,25,2,66,1,1,5
5,1,7,8,0,27,0,0
6,0,2,1,0,4,82,0
7,25,0,2,13,0,0,76
