mapa\referencja,1,2,3,4,5,6,7
1,256,3,10,0,9,0,0
2,0,70,3,0,22,0,0
3,1,0,74,0,0,0,0
4,0,5,0,71,0,1,6
5,0,6,6,0,50,3,0
6,0,0,0,0,2,85,0
7,67,11,3,8,0,0,75
