mapa\referencja,1,2,3,4,5,6,7
1,16,8,0,0,23,6,0
2,219,64,7,0,22,0,0
3,1,0,59,0,3,0,0
4,0,2,0,72,1,0,26
5,7,9,25,0,33,0,0
6,0,0,1,0,0,82,0
7,81,12,4,7,1,1,55
