mapa\referencja,1,2,3,4,5,6,7
1,202,10,3,1,6,0,0
2,1,61,3,0,57,8,0
3,91,10,83,0,3,0,0
4,3,7,1,64,0,1,1
5,2,5,5,0,13,0,0
6,0,1,1,0,4,80,0
7,25,1,0,14,0,0,80
