mapa\referencja,1,2,3,4,5,6,7
1,291,7,21,1,9,0,0
2,0,69,0,0,17,0,0
3,0,1,63,0,2,2,0
4,0,0,0,68,0,1,8
5,0,6,10,0,31,0,0
6,0,6,0,3,24,86,0
7,33,6,2,7,0,0,73
