mapa\referencja,1,2,3,4,5,6,7
1,257,1,12,0,5,0,0
2,1,70,3,0,24,0,0
3,0,0,72,0,0,0,0
4,0,5,0,71,0,1,22
5,0,7,6,0,53,3,0
6,0,1,0,0,1,85,0
7,66,11,3,8,0,0,59
