mapa\referencja,1,2,3,4,5,6,7
1,277,3,12,0,12,0,0
2,1,76,1,0,14,0,0
3,6,1,75,0,16,3,0
4,0,2,0,72,0,0,6
5,0,8,7,0,38,0,0
6,0,1,0,0,3,85,0
7,40,4,1,7,0,1,75
