mapa\referencja,1,2,3,4,5,6,7
1,292,12,13,1,8,0,0
2,0,58,0,0,22,2,0
3,1,3,64,0,1,0,0
4,0,3,0,71,0,1,32
5,0,16,18,0,50,5,0
6,0,1,1,0,2,81,0
7,31,2,0,7,0,0,49
