mapa\referencja,1,2,3,4,5,6,7
1,4,0,1,0,0,0,0
2,2,45,0,0,6,0,0
3,72,24,76,5,30,8,4
4,1,0,2,66,0,0,19
5,105,24,13,0,46,1,1
6,0,2,0,0,1,80,0
7,140,0,4,8,0,0,57
