mapa\referencja,1,2,3,4,5,6,7
1,4,0,3,0,0,0,5
2,4,55,1,0,8,0,5
3,98,13,74,5,28,5,9
4,1,0,0,62,0,0,22
5,76,25,13,8,47,1,4
6,18,2,2,4,0,83,0
7,123,0,3,0,0,0,36
