mapa\referencja,1,2,3,4,5,6,7
1,257,2,10,0,8,0,0
2,4,68,1,1,14,0,0
3,6,0,82,0,2,0,0
4,0,5,0,70,0,1,19
5,0,13,1,0,57,3,0
6,0,1,0,0,2,85,0
7,57,6,2,8,0,0,62
