mapa\referencja,1,2,3,4,5,6,7
1,164,9,3,1,4,0,0
2,6,67,3,0,32,3,0
3,64,2,76,0,3,0,0
4,2,6,0,64,0,1,1
5,35,9,11,0,42,2,0
6,0,1,1,0,2,83,0
7,53,1,2,14,0,0,80
