mapa\referencja,1,2,3,4,5,6,7
1,246,2,12,0,5,0,0
2,0,38,3,0,18,0,0
3,1,0,72,0,0,0,0
4,0,4,0,70,0,1,8
5,0,35,6,0,58,3,0
6,0,1,0,0,2,85,0
7,77,15,3,9,0,0,73
