mapa\referencja,1,2,3,4,5,6,7
1,264,11,12,0,33,1,0
2,12,60,0,0,6,0,0
3,4,3,80,0,7,0,0
4,0,5,0,71,0,1,10
5,0,12,3,0,35,0,0
6,0,1,0,0,2,87,0
7,44,3,1,8,0,0,71
