mapa\referencja,1,2,3,4,5,6,7
1,16,9,0,1,24,6,0
2,149,58,5,0,13,0,0
3,1,0,66,0,3,0,0
4,0,1,0,71,0,0,27
5,21,14,21,0,42,1,0
6,0,0,0,0,0,81,0
7,137,13,4,7,1,1,54
