mapa\referencja,1,2,3,4,5,6,7
1,264,11,12,0,32,0,0
2,13,57,0,0,4,0,0
3,5,3,79,0,7,0,0
4,0,5,0,71,0,1,10
5,0,15,3,0,37,0,0
6,0,1,0,0,3,88,0
7,42,3,2,8,0,0,71
