mapa\referencja,1,2,3,4,5,6,7
1,260,11,13,0,33,1,0
2,17,59,0,0,7,0,0
3,4,1,80,0,6,0,0
4,0,5,0,70,0,1,10
5,0,15,2,0,35,0,0
6,0,1,0,0,2,87,0
7,43,3,1,9,0,0,71
