mapa\referencja,1,2,3,4,5,6,7
1,117,0,4,0,0,0,0
2,7,45,1,0,8,0,1
3,26,3,70,1,6,0,9
4,0,1,0,76,0,0,15
5,148,46,21,1,69,8,3
6,0,0,0,0,0,81,0
7,26,0,0,1,0,0,53
