mapa\referencja,1,2,3,4,5,6,7
1,266,6,2,1,9,0,1
2,0,31,0,0,12,0,0
3,58,50,94,1,13,7,7
4,0,1,0,76,0,0,48
5,0,5,0,0,33,0,1
6,0,2,0,0,16,82,0
7,0,0,0,1,0,0,24
