mapa\referencja,1,2,3,4,5,6,7
1,250,3,8,0,24,2,0
2,11,75,4,0,25,0,0
3,5,0,70,0,3,0,0
4,0,6,0,70,0,1,5
5,0,4,10,0,31,0,0
6,0,1,0,0,0,86,0
7,58,6,4,9,0,0,76
