mapa\referencja,1,2,3,4,5,6,7
1,251,12,4,2,5,0,0
2,0,30,0,0,15,3,0
3,0,0,72,0,2,0,0
4,0,1,0,54,0,0,1
5,7,44,13,0,57,3,0
6,0,1,1,0,4,82,0
7,66,7,6,23,0,1,80
