mapa\referencja,1,2,3,4,5,6,7
1,1,0,0,0,0,0,0
2,36,64,3,6,18,0,0
3,17,0,77,0,5,0,0
4,0,1,0,68,0,0,27
5,141,25,12,1,60,8,0
6,0,1,0,0,0,80,0
7,129,4,4,4,0,1,54
