mapa\referencja,1,2,3,4,5,6,7
1,273,3,12,0,11,0,0
2,1,76,0,0,14,0,0
3,6,0,76,0,14,3,0
4,0,2,0,72,0,0,6
5,0,9,7,0,41,0,0
6,0,1,0,0,3,85,0
7,44,4,1,7,0,1,75
