mapa\referencja,1,2,3,4,5,6,7
1,305,1,14,0,3,0,0
2,3,53,6,0,15,0,0
3,5,0,74,0,2,0,0
4,1,10,0,70,0,0,4
5,0,28,2,0,61,1,0
6,0,1,0,0,2,87,0
7,10,2,0,9,0,1,77
