mapa\referencja,1,2,3,4,5,6,7
1,257,1,11,0,4,0,0
2,3,67,2,1,18,0,0
3,1,0,76,0,0,0,0
4,0,4,0,69,0,1,27
5,0,12,5,0,59,3,0
6,0,1,0,0,2,85,0
7,63,10,2,9,0,0,54
