mapa\referencja,1,2,3,4,5,6,7
1,5,0,3,0,0,0,0
2,2,59,1,1,5,0,0
3,83,17,74,1,27,7,7
4,1,0,0,69,0,0,27
5,92,17,15,3,49,1,2
6,34,2,1,5,2,81,0
7,107,0,2,0,0,0,45
