mapa\referencja,1,2,3,4,5,6,7
1,17,11,0,1,24,7,0
2,152,58,5,0,12,0,0
3,1,0,57,0,3,0,0
4,0,1,0,68,0,0,23
5,11,13,30,0,42,1,0
6,0,1,0,0,1,80,0
7,143,11,4,10,1,1,58
