mapa\referencja,1,2,3,4,5,6,7
1,268,4,5,1,6,0,0
2,1,76,0,0,49,6,0
3,15,5,87,0,4,0,2
4,1,5,0,70,0,1,22
5,0,4,2,0,21,0,0
6,0,1,1,0,3,82,0
7,39,0,1,8,0,0,57
