mapa\referencja,1,2,4,5,6,7
1,236,2,1,2,0,0
2,0,43,0,1,0,0
4,0,1,74,0,1,30
5,10,40,0,80,4,0
6,0,1,0,0,84,0
7,78,8,4,0,0,51
