mapa\referencja,1,2,4,5,6,7
1,251,3,1,8,1,2
2,0,57,0,5,0,1
4,0,3,77,0,0,33
5,3,23,0,57,1,0
6,0,1,0,12,87,0
7,70,8,1,1,0,45
