mapa\referencja,1,2,4,5,6,7
1,252,3,0,1,1,0
2,0,53,0,1,1,0
4,1,1,77,0,2,31
5,4,36,0,81,2,0
6,0,1,0,0,83,0
7,67,1,2,0,0,50
