mapa\referencja,1,3,4,5,6,7
1,2,0,0,0,0,0
3,69,86,0,33,7,1
4,2,0,77,1,0,31
5,110,9,1,142,1,2
6,0,0,1,2,81,0
7,141,1,0,0,0,47
