Run_ID,Wariant,Stan,Raster,Zakres,Lp.,Metoda,Algorytm,DA_%,Kappa,Makro_PA_%,Makro_UA_%,Makro_F1_%,Niesklasyfikowane,Usuniete_px,Czas_s,Blad
134567_poprawny_L2A_roi,134567,poprawny,L2A,roi,1,Robust Mahalanobis,random forest,79.2208,0.7352,80.0824,79.5265,78.4653,0,2245,43.5,
134567_poprawny_L2A_roi,134567,poprawny,L2A,roi,2,PCA Mahalanobis,random forest,78.9847,0.7318,80.0129,79.3718,78.4179,0,1731,43.5,
134567_poprawny_L2A_roi,134567,poprawny,L2A,roi,3,OneClassSVM,random forest,78.5124,0.7278,80.2946,78.8945,78.2301,0,688,44.6,
134567_poprawny_L2A_roi,134567,poprawny,L2A,roi,4,Mahalanobis,random forest,78.5124,0.7277,80.0603,78.8258,78.0695,0,247,45.1,
134567_poprawny_L2A_roi,134567,poprawny,L2A,roi,5,HotellingT2,random forest,78.5124,0.7271,79.8537,78.8409,77.9924,0,215,44.5,
134567_poprawny_L2A_roi,134567,poprawny,L2A,roi,6,MAD,random forest,78.5124,0.7259,79.7870,78.8601,78.0355,0,868,45.6,
134567_poprawny_L2A_roi,134567,poprawny,L2A,roi,7,PCA Reconstruction,random forest,78.3943,0.7267,80.0932,78.8150,78.0341,0,78,44.6,
134567_poprawny_L2A_roi,134567,poprawny,L2A,roi,8,GMM,random forest,78.3943,0.7265,80.2054,78.8638,78.1279,0,78,45.1,
134567_poprawny_L2A_roi,134567,poprawny,L2A,roi,9,kNN,random forest,78.2763,0.7253,80.1117,78.7345,77.9929,0,78,45.1,
134567_poprawny_L2A_roi,134567,poprawny,L2A,roi,10,Band Z-score,random forest,78.2763,0.7247,79.9474,78.9454,78.0082,0,186,45.6,
134567_poprawny_L2A_roi,134567,poprawny,L2A,roi,11,Poziom bazowy,random forest,78.1582,0.7241,80.0703,78.7069,77.9295,0,0,44.1,
134567_poprawny_L2A_roi,134567,poprawny,L2A,roi,12,EllipticEnvelope,random forest,78.1582,0.7233,79.7416,78.7893,77.8148,0,78,44.6,
134567_poprawny_L2A_roi,134567,poprawny,L2A,roi,13,IsolationForest,random forest,78.1582,0.7233,79.7416,78.4609,77.7140,0,78,45.1,
134567_poprawny_L2A_roi,134567,poprawny,L2A,roi,14,LOF,random forest,77.8040,0.7182,79.6106,78.7301,77.7406,0,78,45.1,
134567_poprawny_L2A_roi,134567,poprawny,L2A,roi,15,IQR,random forest,77.6860,0.7169,79.5913,78.9297,77.7500,0,852,44.0,
134567_poprawny_L2A_roi,134567,poprawny,L2A,roi,16,Percentile,random forest,77.2137,0.7106,79.3390,78.4020,77.4159,0,608,45.1,
134567_poprawny_L2A_roi,134567,poprawny,L2A,roi,17,SAM,random forest,76.9776,0.7079,78.8897,77.6470,76.8760,0,78,44.6,
134567_poprawny_L2A_roi,134567,poprawny,L2A,roi,18,Erosion,random forest,74.7344,0.6796,77.2826,77.0249,75.5101,0,2026,44.0,
