Run_ID,Wariant,Stan,Raster,Zakres,Algorytm,Najlepsza_konfiguracja,DA_bazowa_%,DA_najlepsza_%,Delta_DA_pp,b,c,test,p,p_Holm_lokalny,Istotne_005_lokalnie,Zmiany_komorek
123456_zbledami_L2A_class,123456,zbledami,L2A,class,random forest,IQR,85.4782,86.4227,+0.9445,24,32,chi2 (poprawka na ciągłość),0.349575,0.349575,nie,"C[5,1]: 2->2; C[5,2]: 36->33; C[3,1]: 3->6"
