Run_ID,Wariant,Stan,Raster,Zakres,Lp.,Metoda,Algorytm,DA_%,Kappa,Makro_PA_%,Makro_UA_%,Makro_F1_%,Niesklasyfikowane,Usuniete_px,Czas_s,Blad
14567_zbledami_L1C_roi,14567,zbledami,L1C,roi,1,Band Z-score,random forest,57.2570,0.4674,73.0108,69.4939,62.6640,0,282,44.5,
14567_zbledami_L1C_roi,14567,zbledami,L1C,roi,2,Robust Mahalanobis,random forest,57.1238,0.4631,74.1219,75.0294,65.2455,0,2191,40.4,
14567_zbledami_L1C_roi,14567,zbledami,L1C,roi,3,PCA Mahalanobis,random forest,56.4581,0.4605,73.9985,72.6258,62.9090,0,2099,40.4,
14567_zbledami_L1C_roi,14567,zbledami,L1C,roi,4,IQR,random forest,56.3249,0.4550,73.5664,75.0407,64.0474,0,1453,41.4,
14567_zbledami_L1C_roi,14567,zbledami,L1C,roi,5,EllipticEnvelope,random forest,55.2597,0.4456,72.5121,71.0599,61.3061,0,1030,41.5,
14567_zbledami_L1C_roi,14567,zbledami,L1C,roi,6,kNN,random forest,55.2597,0.4421,72.2985,73.5633,62.4915,0,1024,42.0,
14567_zbledami_L1C_roi,14567,zbledami,L1C,roi,7,OneClassSVM,random forest,54.9933,0.4468,72.5912,68.7641,60.0239,0,1038,42.5,
14567_zbledami_L1C_roi,14567,zbledami,L1C,roi,8,Percentile,random forest,54.5939,0.4373,71.7700,70.8117,60.7613,0,3073,40.3,
14567_zbledami_L1C_roi,14567,zbledami,L1C,roi,9,MAD,random forest,54.4607,0.4362,72.7861,70.8975,61.4610,0,1499,41.4,
14567_zbledami_L1C_roi,14567,zbledami,L1C,roi,10,IsolationForest,random forest,54.4607,0.4352,72.4552,72.6082,61.5448,0,1025,41.5,
14567_zbledami_L1C_roi,14567,zbledami,L1C,roi,11,HotellingT2,random forest,54.1944,0.4377,71.3393,67.8536,58.7702,0,415,44.0,
14567_zbledami_L1C_roi,14567,zbledami,L1C,roi,12,SAM,random forest,54.0613,0.4307,72.2305,71.9769,61.1887,0,1025,41.5,
14567_zbledami_L1C_roi,14567,zbledami,L1C,roi,13,Erosion,random forest,53.3955,0.4245,71.2415,68.6695,59.3622,0,1645,42.9,
14567_zbledami_L1C_roi,14567,zbledami,L1C,roi,14,LOF,random forest,53.1292,0.4312,71.4884,66.9342,57.8214,0,1025,43.0,
14567_zbledami_L1C_roi,14567,zbledami,L1C,roi,15,Mahalanobis,random forest,53.1292,0.4294,71.0369,67.3005,57.4416,0,446,44.0,
14567_zbledami_L1C_roi,14567,zbledami,L1C,roi,16,PCA Reconstruction,random forest,50.1997,0.4018,69.5304,65.2418,54.3008,0,1025,44.5,
14567_zbledami_L1C_roi,14567,zbledami,L1C,roi,17,Poziom bazowy,random forest,49.8003,0.3950,67.9796,64.8129,53.4572,0,0,45.7,
14567_zbledami_L1C_roi,14567,zbledami,L1C,roi,18,GMM,random forest,49.8003,0.3927,68.3229,64.5738,53.6428,0,1025,45.1,
