mapa\referencja,1,2,4,5,6,7
1,21,0,0,0,0,0
2,32,63,0,13,0,0
4,1,1,77,5,0,19
5,152,19,0,65,3,0
6,0,1,0,0,85,0
7,118,11,2,0,1,62
