mapa\referencja,1,2,4,5,6,7
1,134,0,0,2,0,0
2,167,77,1,17,0,1
4,1,3,76,5,3,14
5,1,14,0,59,1,0
6,0,1,0,0,85,0
7,21,0,2,0,0,66
