mapa\referencja,1,2,4,5,6,7
1,21,0,0,0,1,0
2,73,70,0,22,0,0
4,1,1,77,2,0,17
5,137,16,0,59,2,0
6,0,1,0,0,85,0
7,92,7,2,0,1,64
